period,mca_dimension,mca_variance_explained,algorithm,distance_metric,feature_space,cluster_k,batch_size,n_init,m,error,maxiter,silhouette_score,davies_bouldin_index,calinski_harabasz_index,silhouette_sample_size,fpc,mean_max_membership,boundary_ratio,mean_jaccard_distance,running_time_seconds,metric_warning,label_file,membership_file,center_file,cluster_size_file
after_2017_03,53,80%,KMeans,euclidean,mca_coordinates,5,8192.0,10.0,,,,0.019323945288913274,3.7564201846999508,1109.5086079637706,10000,,,,,1.2929000854492188,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_kmeans_bs8192_ninit10_labels_K5.npy,,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_kmeans_bs8192_ninit10_cluster_size_K5.csv
after_2017_03,53,80%,KMeans,euclidean,mca_coordinates,5,8192.0,20.0,,,,0.14719356257182462,3.910162176608284,942.6219275629653,10000,,,,,1.5039618015289307,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_kmeans_bs8192_ninit20_labels_K5.npy,,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_kmeans_bs8192_ninit20_cluster_size_K5.csv
after_2017_03,53,80%,KMeans,euclidean,mca_coordinates,5,16384.0,5.0,,,,0.03384668003413781,3.874791711968655,1088.1467928774696,10000,,,,,1.3469228744506836,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_kmeans_bs16384_ninit5_labels_K5.npy,,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_kmeans_bs16384_ninit5_cluster_size_K5.csv
after_2017_03,53,80%,KMeans,euclidean,mca_coordinates,5,16384.0,10.0,,,,0.12034926228357995,3.7489646733162245,982.8873416399682,10000,,,,,1.5685689449310303,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_kmeans_bs16384_ninit10_labels_K5.npy,,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_kmeans_bs16384_ninit10_cluster_size_K5.csv
after_2017_03,53,80%,KMeans,euclidean,mca_coordinates,5,16384.0,20.0,,,,0.06526589838813156,3.7550380112837707,1130.072859913656,10000,,,,,1.9243011474609375,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_kmeans_bs16384_ninit20_labels_K5.npy,,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_kmeans_bs16384_ninit20_cluster_size_K5.csv
after_2017_03,53,80%,FCM,euclidean,mca_coordinates,5,,,1.1,0.01,300.0,-0.0002298134381681307,4.3812346964017035,1045.487712773518,10000,0.5572752032921917,0.6473279503121722,0.3560860503970099,,3.1436259746551514,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p1_labels_K5.npy,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p1_membership_K5.npy,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p1_cluster_size_K5.csv
after_2017_03,53,80%,FCM,euclidean,mca_coordinates,5,,,1.2,0.01,300.0,-0.030616012713419474,5.520252469421317,684.7225863439794,10000,0.2000012850110682,0.20047496015662963,1.0,,1.2761430740356445,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p2_labels_K5.npy,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p2_membership_K5.npy,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p2_cluster_size_K5.csv
after_2017_03,53,80%,FCM,euclidean,mca_coordinates,5,,,1.3,0.01,300.0,-0.04077087242070853,5.340904729128621,728.9250157796648,10000,0.2000000065555531,0.20003389311381264,1.0,,1.2363011837005615,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p3_labels_K5.npy,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p3_membership_K5.npy,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p3_cluster_size_K5.csv
after_2017_03,53,80%,FCM,euclidean,mca_coordinates,5,,,1.4,0.01,300.0,-0.05239917108771499,5.178699588373699,763.2528274432964,10000,0.20000000178054103,0.20001768129927117,1.0,,1.2015018463134766,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p4_labels_K5.npy,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p4_membership_K5.npy,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p4_cluster_size_K5.csv
after_2017_03,53,80%,FCM,euclidean,mca_coordinates,5,,,1.5,0.01,300.0,-0.06953307905535487,5.114026901791247,764.7049250661959,10000,0.20000000107605082,0.20001384334534172,1.0,,1.0363531112670898,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p5_labels_K5.npy,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p5_membership_K5.npy,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p5_cluster_size_K5.csv
after_2017_03,53,80%,FCM,euclidean,mca_coordinates,5,,,1.6,0.01,300.0,-0.07819150088514487,5.087284308724954,757.8843469362429,10000,0.20000000029457746,0.20000723053309402,1.0,,1.1489391326904297,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p6_labels_K5.npy,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p6_membership_K5.npy,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p6_cluster_size_K5.csv
after_2017_03,53,80%,FCM,euclidean,mca_coordinates,5,,,1.7,0.01,300.0,-0.08754070181761132,5.052942340161044,748.4273815125656,10000,0.20000000010352062,0.2000042942310599,1.0,,0.9816429615020752,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p7_labels_K5.npy,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p7_membership_K5.npy,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p7_cluster_size_K5.csv
after_2017_03,53,80%,FCM,euclidean,mca_coordinates,5,,,1.8,0.01,300.0,-0.12366402836687812,5.109088499177004,705.390667809941,10000,0.20000000037068688,0.20000842000578384,1.0,,1.2142350673675537,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p8_labels_K5.npy,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p8_membership_K5.npy,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p8_cluster_size_K5.csv
after_2017_03,53,80%,FCM,euclidean,mca_coordinates,5,,,1.9,0.01,300.0,-0.1366081630202628,5.180029651035355,685.198291393637,10000,0.20000000020562875,0.20000631718305528,1.0,,1.097505807876587,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p9_labels_K5.npy,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p9_membership_K5.npy,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p9_cluster_size_K5.csv
after_2017_03,53,80%,FCM,euclidean,mca_coordinates,5,,,2.0,0.01,300.0,-0.15539638879671716,5.3013587746437505,661.8653915972646,10000,0.20000000012442432,0.20000495074289135,1.0,,1.0566892623901367,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m2p0_labels_K5.npy,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m2p0_membership_K5.npy,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m2p0_cluster_size_K5.csv
after_2017_03,53,80%,FCM,euclidean,mca_coordinates,5,,,4.0,0.01,300.0,-0.009232087665927369,5.6400762630651435,668.7753725868832,10000,0.20000000000704413,0.200001307500722,1.0,,0.9947910308837891,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m4p0_labels_K5.npy,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m4p0_membership_K5.npy,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m4p0_cluster_size_K5.csv
after_2017_03,53,80%,KMeans,euclidean,mca_coordinates,6,4096.0,5.0,,,,0.014946563044440284,3.809829785316532,1033.5589816096096,10000,,,,,1.0813093185424805,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_kmeans_bs4096_ninit5_labels_K6.npy,,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_kmeans_bs4096_ninit5_cluster_size_K6.csv
after_2017_03,53,80%,KMeans,euclidean,mca_coordinates,6,4096.0,10.0,,,,0.10396654937332594,3.332487611645689,1316.1085018235142,10000,,,,,1.1451148986816406,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_kmeans_bs4096_ninit10_labels_K6.npy,,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_kmeans_bs4096_ninit10_cluster_size_K6.csv
after_2017_03,53,80%,KMeans,euclidean,mca_coordinates,6,4096.0,20.0,,,,0.030718831602597665,3.2963992810747755,1273.4818087949684,10000,,,,,1.5115227699279785,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_kmeans_bs4096_ninit20_labels_K6.npy,,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_kmeans_bs4096_ninit20_cluster_size_K6.csv
after_2017_03,53,80%,KMeans,euclidean,mca_coordinates,6,8192.0,5.0,,,,0.07202093674956532,3.1088824449998427,1222.7704311719112,10000,,,,,1.2110419273376465,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_kmeans_bs8192_ninit5_labels_K6.npy,,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_kmeans_bs8192_ninit5_cluster_size_K6.csv
after_2017_03,53,80%,KMeans,euclidean,mca_coordinates,6,8192.0,10.0,,,,0.06607996589077354,3.3272131217287035,1200.2861147993285,10000,,,,,1.2714848518371582,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_kmeans_bs8192_ninit10_labels_K6.npy,,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_kmeans_bs8192_ninit10_cluster_size_K6.csv
after_2017_03,53,80%,KMeans,euclidean,mca_coordinates,6,8192.0,20.0,,,,0.0188919919315691,3.7940882845780695,1050.2024081185298,10000,,,,,1.7094120979309082,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_kmeans_bs8192_ninit20_labels_K6.npy,,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_kmeans_bs8192_ninit20_cluster_size_K6.csv
after_2017_03,53,80%,KMeans,euclidean,mca_coordinates,6,16384.0,5.0,,,,0.1139682040567804,3.484362654145915,1287.8688536257632,10000,,,,,1.3961689472198486,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_kmeans_bs16384_ninit5_labels_K6.npy,,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_kmeans_bs16384_ninit5_cluster_size_K6.csv
after_2017_03,53,80%,KMeans,euclidean,mca_coordinates,6,16384.0,10.0,,,,0.015714327719436625,3.8149515866549244,906.555899006514,10000,,,,,1.3301382064819336,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_kmeans_bs16384_ninit10_labels_K6.npy,,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_kmeans_bs16384_ninit10_cluster_size_K6.csv
after_2017_03,53,80%,KMeans,euclidean,mca_coordinates,6,16384.0,20.0,,,,-0.019830428968175304,3.9202209084834134,999.1969665593746,10000,,,,,1.8207597732543945,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_kmeans_bs16384_ninit20_labels_K6.npy,,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_kmeans_bs16384_ninit20_cluster_size_K6.csv
after_2017_03,53,80%,FCM,euclidean,mca_coordinates,6,,,1.1,0.01,300.0,-0.021911691250662165,4.894295216792941,938.5247019082044,10000,0.5323307857254607,0.6222208246739169,0.40410616786372483,,3.493846893310547,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p1_labels_K6.npy,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p1_membership_K6.npy,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p1_cluster_size_K6.csv
after_2017_03,53,80%,FCM,euclidean,mca_coordinates,6,,,1.2,0.01,300.0,-0.078690639960322,5.354780882881428,543.9181027298331,10000,0.16666767529901547,0.16708066964810256,1.0,,1.3186900615692139,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p2_labels_K6.npy,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p2_membership_K6.npy,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p2_cluster_size_K6.csv
after_2017_03,53,80%,FCM,euclidean,mca_coordinates,6,,,1.3,0.01,300.0,-0.027762740565220417,5.516579221032264,571.6970191285886,10000,0.16666667171458657,0.1666959502884312,1.0,,1.2028307914733887,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p3_labels_K6.npy,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p3_membership_K6.npy,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p3_cluster_size_K6.csv
after_2017_03,53,80%,FCM,euclidean,mca_coordinates,6,,,1.4,0.01,300.0,-0.07265701905273242,5.399396616399778,619.6875109373457,10000,0.16666666803542501,0.16668189794066293,1.0,,1.1090879440307617,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p4_labels_K6.npy,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p4_membership_K6.npy,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p4_cluster_size_K6.csv
after_2017_03,53,80%,FCM,euclidean,mca_coordinates,6,,,1.5,0.01,300.0,-0.06702354768093442,5.285227462758821,640.2454962084122,10000,0.16666666749449457,0.16667855482545732,1.0,,1.059302806854248,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p5_labels_K6.npy,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p5_membership_K6.npy,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p5_cluster_size_K6.csv
after_2017_03,53,80%,FCM,euclidean,mca_coordinates,6,,,1.6,0.01,300.0,-0.06602249845774519,5.285981707844293,644.793273634595,10000,0.1666666668963974,0.1666729416331669,1.0,,1.0742840766906738,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p6_labels_K6.npy,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p6_membership_K6.npy,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p6_cluster_size_K6.csv
after_2017_03,53,80%,FCM,euclidean,mca_coordinates,6,,,1.7,0.01,300.0,-0.07139276470962741,5.2878743760137965,648.1606167634359,10000,0.16666666674869954,0.16667042725472048,1.0,,1.0728428363800049,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p7_labels_K6.npy,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p7_membership_K6.npy,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p7_cluster_size_K6.csv
after_2017_03,53,80%,FCM,euclidean,mca_coordinates,6,,,1.8,0.01,300.0,-0.09266159998632123,5.304704048800947,648.0902295934296,10000,0.1666666669577275,0.16667386512481083,1.0,,1.1717822551727295,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p8_labels_K6.npy,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p8_membership_K6.npy,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p8_cluster_size_K6.csv
after_2017_03,53,80%,FCM,euclidean,mca_coordinates,6,,,1.9,0.01,300.0,-0.09579548522769774,5.353899451075566,646.9378998247456,10000,0.16666666683047363,0.16667210890288248,1.0,,0.9935431480407715,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p9_labels_K6.npy,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p9_membership_K6.npy,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m1p9_cluster_size_K6.csv
after_2017_03,53,80%,FCM,euclidean,mca_coordinates,6,,,2.0,0.01,300.0,-0.09845454569948547,5.370855572368018,647.6506926471758,10000,0.16666666676725572,0.16667096488643363,1.0,,0.9608829021453857,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m2p0_labels_K6.npy,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m2p0_membership_K6.npy,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m2p0_cluster_size_K6.csv
after_2017_03,53,80%,FCM,euclidean,mca_coordinates,6,,,4.0,0.01,300.0,-0.08475893455972493,5.3101295774775075,639.1207104038873,10000,0.16666666667154997,0.1666676091609847,1.0,,1.0333757400512695,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m4p0_labels_K6.npy,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m4p0_membership_K6.npy,,after_2017_03_hyperparameter_tuning_results/mca53_euclidean_fcm_m4p0_cluster_size_K6.csv
