period,mca_dimension,mca_variance_explained,algorithm,distance_metric,feature_space,cluster_k,batch_size,n_init,m,error,maxiter,silhouette_score,davies_bouldin_index,calinski_harabasz_index,silhouette_sample_size,fpc,mean_max_membership,boundary_ratio,mean_jaccard_distance,running_time_seconds,metric_warning,label_file,membership_file,center_file,cluster_size_file
before_2012_03,not_used,not_used,JaccardPrototypeFCM,jaccard,raw_binary_disease_matrix,6,,,1.1,0.01,100.0,0.07946809697405806,,,10000,0.6277062825117258,0.6569844214882278,0.40428895041530327,,3.9828360080718994,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p1_labels_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p1_membership_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p1_centers_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p1_cluster_size_K6.csv
before_2012_03,not_used,not_used,JaccardPrototypeFCM,jaccard,raw_binary_disease_matrix,6,,,1.2,0.01,100.0,0.07360629742848877,,,10000,0.38864713329631545,0.41987888428704834,0.7600402718348854,,4.044630765914917,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p2_labels_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p2_membership_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p2_centers_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p2_cluster_size_K6.csv
before_2012_03,not_used,not_used,JaccardPrototypeFCM,jaccard,raw_binary_disease_matrix,6,,,1.3,0.01,100.0,0.07360629742848877,,,10000,0.3344307943373624,0.37966691089637,0.7927913415554996,,4.030842065811157,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p3_labels_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p3_membership_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p3_centers_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p3_cluster_size_K6.csv
before_2012_03,not_used,not_used,JaccardPrototypeFCM,jaccard,raw_binary_disease_matrix,6,,,1.4,0.01,100.0,0.06370014623506258,,,10000,0.2648014777686902,0.30801963072136673,0.8829297759879184,,4.060301065444946,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p4_labels_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p4_membership_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p4_centers_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p4_cluster_size_K6.csv
before_2012_03,not_used,not_used,JaccardPrototypeFCM,jaccard,raw_binary_disease_matrix,6,,,1.5,0.01,100.0,0.09516408393064146,,,10000,0.2088512229912884,0.23481632170725306,0.9725245406493833,,3.994202136993408,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p5_labels_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p5_membership_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p5_centers_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p5_cluster_size_K6.csv
before_2012_03,not_used,not_used,JaccardPrototypeFCM,jaccard,raw_binary_disease_matrix,6,,,1.6,0.01,100.0,0.09516408393064146,,,10000,0.20091782402110978,0.2264981180441454,0.9725245406493833,,4.117390155792236,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p6_labels_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p6_membership_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p6_centers_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p6_cluster_size_K6.csv
before_2012_03,not_used,not_used,JaccardPrototypeFCM,jaccard,raw_binary_disease_matrix,6,,,1.7,0.01,100.0,0.09516408393064146,,,10000,0.19526344661898834,0.21998507094629807,0.9725245406493833,,3.9906482696533203,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p7_labels_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p7_membership_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p7_centers_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p7_cluster_size_K6.csv
before_2012_03,not_used,not_used,JaccardPrototypeFCM,jaccard,raw_binary_disease_matrix,6,,,1.8,0.01,100.0,0.09516408393064146,,,10000,0.19117206466338088,0.2148037582855728,0.9725245406493833,,4.0247979164123535,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p8_labels_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p8_membership_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p8_centers_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p8_cluster_size_K6.csv
before_2012_03,not_used,not_used,JaccardPrototypeFCM,jaccard,raw_binary_disease_matrix,6,,,1.9,0.01,100.0,0.09516408393064146,,,10000,0.18816182188620184,0.21061744408313765,0.9725245406493833,,4.015383005142212,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p9_labels_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p9_membership_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p9_centers_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p9_cluster_size_K6.csv
before_2012_03,not_used,not_used,JaccardPrototypeFCM,jaccard,raw_binary_disease_matrix,6,,,2.0,0.01,100.0,0.09516408393064146,,,10000,0.18590761963346153,0.20718470307831616,0.9725245406493833,,3.9658801555633545,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m2p0_labels_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m2p0_membership_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m2p0_centers_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m2p0_cluster_size_K6.csv
before_2012_03,not_used,not_used,JaccardPrototypeFCM,jaccard,raw_binary_disease_matrix,6,,,4.0,0.01,100.0,0.055596997375426074,,,10000,0.1965477260953092,0.22034557658726164,0.9667052605084319,,4.0494232177734375,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m4p0_labels_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m4p0_membership_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m4p0_centers_K6.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m4p0_cluster_size_K6.csv
before_2012_03,not_used,not_used,JaccardPrototypeKMeans,jaccard,raw_binary_disease_matrix,7,4096.0,5.0,,,100.0,0.11836708805249632,,,10000,,,,0.6753960999294822,3.8532309532165527,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs4096_ninit5_labels_K7.npy,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs4096_ninit5_centers_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs4096_ninit5_cluster_size_K7.csv
before_2012_03,not_used,not_used,JaccardPrototypeKMeans,jaccard,raw_binary_disease_matrix,7,4096.0,10.0,,,100.0,0.12457168378401462,,,10000,,,,0.6694452607278343,3.776978015899658,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs4096_ninit10_labels_K7.npy,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs4096_ninit10_centers_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs4096_ninit10_cluster_size_K7.csv
before_2012_03,not_used,not_used,JaccardPrototypeKMeans,jaccard,raw_binary_disease_matrix,7,4096.0,20.0,,,100.0,0.12457168378401462,,,10000,,,,0.6694452607278343,4.016174793243408,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs4096_ninit20_labels_K7.npy,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs4096_ninit20_centers_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs4096_ninit20_cluster_size_K7.csv
before_2012_03,not_used,not_used,JaccardPrototypeKMeans,jaccard,raw_binary_disease_matrix,7,8192.0,5.0,,,100.0,0.11505274165639767,,,10000,,,,0.6976699702421761,3.804147958755493,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs8192_ninit5_labels_K7.npy,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs8192_ninit5_centers_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs8192_ninit5_cluster_size_K7.csv
before_2012_03,not_used,not_used,JaccardPrototypeKMeans,jaccard,raw_binary_disease_matrix,7,8192.0,10.0,,,100.0,0.11281419013843759,,,10000,,,,0.6828078856029591,3.8701908588409424,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs8192_ninit10_labels_K7.npy,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs8192_ninit10_centers_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs8192_ninit10_cluster_size_K7.csv
before_2012_03,not_used,not_used,JaccardPrototypeKMeans,jaccard,raw_binary_disease_matrix,7,8192.0,20.0,,,100.0,0.12852720022921452,,,10000,,,,0.6766203245937069,3.942186117172241,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs8192_ninit20_labels_K7.npy,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs8192_ninit20_centers_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs8192_ninit20_cluster_size_K7.csv
before_2012_03,not_used,not_used,JaccardPrototypeKMeans,jaccard,raw_binary_disease_matrix,7,16384.0,5.0,,,100.0,0.11062192203716859,,,10000,,,,0.6933596066188713,3.773827075958252,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs16384_ninit5_labels_K7.npy,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs16384_ninit5_centers_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs16384_ninit5_cluster_size_K7.csv
before_2012_03,not_used,not_used,JaccardPrototypeKMeans,jaccard,raw_binary_disease_matrix,7,16384.0,10.0,,,100.0,0.12764882832345298,,,10000,,,,0.6833874194433017,3.891479730606079,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs16384_ninit10_labels_K7.npy,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs16384_ninit10_centers_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs16384_ninit10_cluster_size_K7.csv
before_2012_03,not_used,not_used,JaccardPrototypeKMeans,jaccard,raw_binary_disease_matrix,7,16384.0,20.0,,,100.0,0.12165696627402685,,,10000,,,,0.6784498966882792,4.121199131011963,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs16384_ninit20_labels_K7.npy,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs16384_ninit20_centers_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs16384_ninit20_cluster_size_K7.csv
before_2012_03,not_used,not_used,JaccardPrototypeFCM,jaccard,raw_binary_disease_matrix,7,,,1.1,0.01,100.0,0.06724137070353398,,,10000,0.3862475731964451,0.39221189144911717,0.8334356909136672,,4.210063219070435,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p1_labels_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p1_membership_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p1_centers_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p1_cluster_size_K7.csv
before_2012_03,not_used,not_used,JaccardPrototypeFCM,jaccard,raw_binary_disease_matrix,7,,,1.2,0.01,100.0,0.0794308719223474,,,10000,0.4184875194302817,0.47718154926705814,0.5928517493078278,,3.961979866027832,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p2_labels_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p2_membership_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p2_centers_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p2_cluster_size_K7.csv
before_2012_03,not_used,not_used,JaccardPrototypeFCM,jaccard,raw_binary_disease_matrix,7,,,1.3,0.01,100.0,0.07324657016429938,,,10000,0.2914073798496437,0.35428928624035816,0.7660407752328215,,3.993511915206909,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p3_labels_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p3_membership_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p3_centers_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p3_cluster_size_K7.csv
before_2012_03,not_used,not_used,JaccardPrototypeFCM,jaccard,raw_binary_disease_matrix,7,,,1.4,0.01,100.0,0.07324657016429938,,,10000,0.2499183978130804,0.313836611499286,0.8248376541656179,,4.032188177108765,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p4_labels_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p4_membership_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p4_centers_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p4_cluster_size_K7.csv
before_2012_03,not_used,not_used,JaccardPrototypeFCM,jaccard,raw_binary_disease_matrix,7,,,1.5,0.01,100.0,0.07324657016429938,,,10000,0.22376528451421074,0.2852131938703324,0.8892725899823811,,4.069398880004883,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p5_labels_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p5_membership_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p5_centers_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p5_cluster_size_K7.csv
before_2012_03,not_used,not_used,JaccardPrototypeFCM,jaccard,raw_binary_disease_matrix,7,,,1.6,0.01,100.0,0.07324657016429938,,,10000,0.20672495830569593,0.26440175291038304,0.8892725899823811,,4.018687963485718,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p6_labels_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p6_membership_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p6_centers_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p6_cluster_size_K7.csv
before_2012_03,not_used,not_used,JaccardPrototypeFCM,jaccard,raw_binary_disease_matrix,7,,,1.7,0.01,100.0,0.07324657016429938,,,10000,0.19536316651152505,0.24889020150004287,0.9187616410772715,,4.027373790740967,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p7_labels_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p7_membership_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p7_centers_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p7_cluster_size_K7.csv
before_2012_03,not_used,not_used,JaccardPrototypeFCM,jaccard,raw_binary_disease_matrix,7,,,1.8,0.01,100.0,0.07324657016429938,,,10000,0.1876144096121982,0.237061378036711,0.9367933551472439,,4.086676120758057,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p8_labels_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p8_membership_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p8_centers_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p8_cluster_size_K7.csv
before_2012_03,not_used,not_used,JaccardPrototypeFCM,jaccard,raw_binary_disease_matrix,7,,,1.9,0.01,100.0,0.07324657016429938,,,10000,0.19801420263197322,0.2536625716947999,0.9367933551472439,,4.281444072723389,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p9_labels_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p9_membership_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p9_centers_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p9_cluster_size_K7.csv
before_2012_03,not_used,not_used,JaccardPrototypeFCM,jaccard,raw_binary_disease_matrix,7,,,2.0,0.01,100.0,0.07324657016429938,,,10000,0.1934547500185859,0.24458702524789344,0.9367933551472439,,4.0073981285095215,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m2p0_labels_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m2p0_membership_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m2p0_centers_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m2p0_cluster_size_K7.csv
before_2012_03,not_used,not_used,JaccardPrototypeFCM,jaccard,raw_binary_disease_matrix,7,,,4.0,0.01,100.0,0.06773140662858844,,,10000,0.14731153573812647,0.16765121666055732,0.9964762144475208,,3.991482734680176,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m4p0_labels_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m4p0_membership_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m4p0_centers_K7.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m4p0_cluster_size_K7.csv
before_2012_03,not_used,not_used,JaccardPrototypeKMeans,jaccard,raw_binary_disease_matrix,8,4096.0,5.0,,,100.0,0.08089371030390889,,,10000,,,,0.6519912952896777,3.801949977874756,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs4096_ninit5_labels_K8.npy,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs4096_ninit5_centers_K8.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs4096_ninit5_cluster_size_K8.csv
before_2012_03,not_used,not_used,JaccardPrototypeKMeans,jaccard,raw_binary_disease_matrix,8,4096.0,10.0,,,100.0,0.08089371030390889,,,10000,,,,0.6519912952896777,4.080019235610962,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs4096_ninit10_labels_K8.npy,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs4096_ninit10_centers_K8.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs4096_ninit10_cluster_size_K8.csv
before_2012_03,not_used,not_used,JaccardPrototypeKMeans,jaccard,raw_binary_disease_matrix,8,4096.0,20.0,,,100.0,0.08089371030390889,,,10000,,,,0.6519912952896777,3.9577150344848633,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs4096_ninit20_labels_K8.npy,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs4096_ninit20_centers_K8.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs4096_ninit20_cluster_size_K8.csv
before_2012_03,not_used,not_used,JaccardPrototypeKMeans,jaccard,raw_binary_disease_matrix,8,8192.0,5.0,,,100.0,0.12410252320562903,,,10000,,,,0.6535219139765465,3.7913882732391357,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs8192_ninit5_labels_K8.npy,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs8192_ninit5_centers_K8.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs8192_ninit5_cluster_size_K8.csv
before_2012_03,not_used,not_used,JaccardPrototypeKMeans,jaccard,raw_binary_disease_matrix,8,8192.0,10.0,,,100.0,0.12410252320562903,,,10000,,,,0.6535219139765465,3.904331922531128,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs8192_ninit10_labels_K8.npy,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs8192_ninit10_centers_K8.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs8192_ninit10_cluster_size_K8.csv
before_2012_03,not_used,not_used,JaccardPrototypeKMeans,jaccard,raw_binary_disease_matrix,8,8192.0,20.0,,,100.0,0.12410252320562903,,,10000,,,,0.6535219139765465,4.00933313369751,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs8192_ninit20_labels_K8.npy,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs8192_ninit20_centers_K8.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs8192_ninit20_cluster_size_K8.csv
before_2012_03,not_used,not_used,JaccardPrototypeKMeans,jaccard,raw_binary_disease_matrix,8,16384.0,5.0,,,100.0,0.1050842248212768,,,10000,,,,0.6823425102838339,3.833303928375244,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs16384_ninit5_labels_K8.npy,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs16384_ninit5_centers_K8.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs16384_ninit5_cluster_size_K8.csv
before_2012_03,not_used,not_used,JaccardPrototypeKMeans,jaccard,raw_binary_disease_matrix,8,16384.0,10.0,,,100.0,0.08312808450849497,,,10000,,,,0.6530536793925029,3.989295244216919,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs16384_ninit10_labels_K8.npy,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs16384_ninit10_centers_K8.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs16384_ninit10_cluster_size_K8.csv
before_2012_03,not_used,not_used,JaccardPrototypeKMeans,jaccard,raw_binary_disease_matrix,8,16384.0,20.0,,,100.0,0.08312808450849497,,,10000,,,,0.6530536793925029,4.200427055358887,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs16384_ninit20_labels_K8.npy,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs16384_ninit20_centers_K8.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_kmeans_bs16384_ninit20_cluster_size_K8.csv
before_2012_03,not_used,not_used,JaccardPrototypeFCM,jaccard,raw_binary_disease_matrix,8,,,1.1,0.01,100.0,0.07229122139555592,,,10000,0.611826108151077,0.6417323719155799,0.4340699723131135,,4.0470709800720215,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p1_labels_K8.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p1_membership_K8.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p1_centers_K8.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p1_cluster_size_K8.csv
before_2012_03,not_used,not_used,JaccardPrototypeFCM,jaccard,raw_binary_disease_matrix,8,,,1.2,0.01,100.0,0.06907229240871614,,,10000,0.45346671326596916,0.5119505367185824,0.5573420588975585,,4.009577035903931,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p2_labels_K8.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p2_membership_K8.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p2_centers_K8.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p2_cluster_size_K8.csv
before_2012_03,not_used,not_used,JaccardPrototypeFCM,jaccard,raw_binary_disease_matrix,8,,,1.3,0.01,100.0,0.059067629487786634,,,10000,0.3486859026452121,0.42156472234746933,0.6685325950163604,,4.029922962188721,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p3_labels_K8.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p3_membership_K8.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p3_centers_K8.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p3_cluster_size_K8.csv
before_2012_03,not_used,not_used,JaccardPrototypeFCM,jaccard,raw_binary_disease_matrix,8,,,1.4,0.01,100.0,0.06265092920383156,,,10000,0.2945028086216036,0.3733606258031258,0.7413340045305814,,4.210430145263672,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p4_labels_K8.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p4_membership_K8.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p4_centers_K8.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p4_cluster_size_K8.csv
before_2012_03,not_used,not_used,JaccardPrototypeFCM,jaccard,raw_binary_disease_matrix,8,,,1.5,0.01,100.0,0.09187607116421291,,,10000,0.24534452099148854,0.3261777176835715,0.818243141203121,,4.1608991622924805,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p5_labels_K8.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p5_membership_K8.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p5_centers_K8.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p5_cluster_size_K8.csv
before_2012_03,not_used,not_used,JaccardPrototypeFCM,jaccard,raw_binary_disease_matrix,8,,,1.6,0.01,100.0,0.09187607116421291,,,10000,0.21972679512873805,0.29653011574606897,0.8572262773722628,,4.022055149078369,,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p6_labels_K8.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p6_membership_K8.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p6_centers_K8.npy,before_2012_03_hyperparameter_tuning_results/rawbinary_jaccard_fcm_m1p6_cluster_size_K8.csv
